cve_id,cvss_variance,nvd_score,nvd_cvss_version,github_score,github_cvss_version,assigning_cna,nvd_status,published_date
CVE-2026-34733,0.8,7.3,3.1,6.5,3.1,github,Analyzed,2026-03-31
CVE-2026-35044,0.8,9.6,3.1,8.8,3.1,github,Analyzed,2026-04-06
CVE-2018-25111,0.7,4.4,3.1,5.1,3.1,mitre,Analyzed,2025-05-31
CVE-2024-0133,0.7,3.4,3.1,4.1,3.1,nvidia,Analyzed,2024-09-26
CVE-2024-11319,0.7,4.8,3.1,5.5,3.1,gov,Modified,2024-11-18
CVE-2024-1440,0.7,6.1,3.1,5.4,3.1,ed10eef1-636d-4fbe-9993-6890dfa878f8,Analyzed,2025-06-02
CVE-2024-21514,0.7,8.1,3.1,7.4,3.1,snyk,Modified,2024-06-22
CVE-2024-27448,0.7,9.1,3.1,9.8,3.1,mitre,Deferred,2024-04-05
CVE-2024-29198,0.7,8.2,3.1,7.5,3.1,github,Analyzed,2025-06-10
CVE-2024-29392,0.7,5.4,3.1,6.1,3.1,mitre,Analyzed,2024-05-22
CVE-2024-33669,0.7,6.8,3.1,6.1,3.1,mitre,Analyzed,2024-04-26
CVE-2024-34243,0.7,5.4,3.1,6.1,3.1,mitre,Analyzed,2024-05-14
CVE-2024-34899,0.7,5.4,3.1,6.1,3.1,mitre,Analyzed,2024-05-14
CVE-2024-36129,0.7,7.5,3.1,8.2,3.1,github,Modified,2024-06-05
CVE-2024-36265,0.7,9.8,3.1,9.1,3.1,apache.org,Modified,2024-06-12
CVE-2024-36676,0.7,7.5,3.1,8.2,3.1,mitre,Deferred,2024-07-09
CVE-2024-38365,0.7,8.1,3.1,7.4,3.1,github,Analyzed,2024-10-11
CVE-2024-39124,0.7,5.4,3.1,6.1,3.1,mitre,Modified,2024-07-17
CVE-2024-39125,0.7,5.4,3.1,6.1,3.1,mitre,Modified,2024-07-17
CVE-2024-39126,0.7,5.4,3.1,6.1,3.1,mitre,Modified,2024-07-17
CVE-2024-39696,0.7,8.1,3.1,8.8,3.1,github,Analyzed,2024-07-05
CVE-2024-41657,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2024-08-20
CVE-2024-41675,0.7,6.1,3.1,6.8,3.1,github,Analyzed,2024-08-21
CVE-2024-41676,0.7,4.8,3.1,4.1,3.1,github,Modified,2024-07-29
CVE-2024-43437,0.7,6.1,3.1,5.4,3.1,puiterwijk,Analyzed,2024-11-11
CVE-2024-43439,0.7,6.1,3.1,5.4,3.1,puiterwijk,Analyzed,2024-11-11
CVE-2024-45047,0.7,6.1,3.1,5.4,3.1,github,Analyzed,2024-08-30
CVE-2024-45406,0.7,4.8,3.1,5.5,3.1,github,Analyzed,2024-09-09
CVE-2024-47050,0.7,6.1,3.1,5.4,3.1,mautic,Analyzed,2024-09-18
CVE-2024-47881,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2024-10-24
CVE-2024-48910,0.7,9.8,3.1,9.1,3.1,github,Modified,2024-10-31
CVE-2024-50637,0.7,5.4,3.1,6.1,3.1,mitre,Analyzed,2024-11-06
CVE-2024-53900,0.7,9.1,3.1,9.8,3.1,mitre,Analyzed,2024-12-02
CVE-2024-53999,0.7,5.4,3.1,6.1,3.1,github,Analyzed,2024-12-03
CVE-2024-57086,0.7,7.5,3.1,8.2,3.1,mitre,Deferred,2025-02-05
CVE-2024-58136,0.7,9.8,3.1,9.1,3.1,mitre,Analyzed,2025-04-10
CVE-2024-6578,0.7,5.4,3.1,6.1,3.1,huntr,Modified,2024-07-29
CVE-2024-7558,0.7,8.0,3.1,8.7,3.1,ubuntu,Analyzed,2024-10-02
CVE-2024-8053,0.7,8.2,3.1,7.5,3.1,huntr,Modified,2025-03-20
CVE-2024-9440,0.7,6.1,3.1,5.4,3.1,vulncheck,Analyzed,2024-10-02
CVE-2025-12762,0.7,9.8,3.1,9.1,3.1,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Modified,2025-11-13
CVE-2025-23061,0.7,9.8,3.1,9.1,3.1,mitre,Analyzed,2025-01-15
CVE-2025-23201,0.7,6.1,3.1,5.4,3.1,github,Analyzed,2025-01-16
CVE-2025-24353,0.7,4.3,3.1,5.0,3.1,github,Analyzed,2025-01-23
CVE-2025-27590,0.7,9.8,3.1,9.1,3.1,mitre,Analyzed,2025-03-03
CVE-2025-43972,0.7,7.5,3.1,6.8,3.1,mitre,Analyzed,2025-04-21
CVE-2025-47110,0.7,8.4,3.1,9.1,3.1,adobe,Analyzed,2025-06-10
CVE-2025-47948,0.7,7.2,3.1,6.5,3.1,github,Deferred,2025-05-17
CVE-2025-48936,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2025-05-30
CVE-2025-54423,0.7,6.1,3.1,5.4,3.1,github,Analyzed,2025-07-28
CVE-2025-58179,0.7,6.5,3.1,7.2,3.1,github,Analyzed,2025-09-05
CVE-2025-62156,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2025-10-14
CVE-2025-62411,0.7,4.8,3.1,5.5,3.1,github,Analyzed,2025-10-16
CVE-2025-62783,0.7,4.3,3.1,5.0,3.1,github,Analyzed,2025-10-27
CVE-2025-63644,0.7,5.4,3.1,6.1,3.1,mitre,Analyzed,2026-01-14
CVE-2025-64101,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2025-10-29
CVE-2025-64496,0.7,8.0,3.1,7.3,3.1,github,Analyzed,2025-11-08
CVE-2025-65019,0.7,6.1,3.1,5.4,3.1,github,Analyzed,2025-11-19
CVE-2025-67494,0.7,8.6,3.1,9.3,3.1,github,Analyzed,2025-12-09
CVE-2025-67502,0.7,6.1,3.1,5.4,3.1,github,Analyzed,2025-12-10
CVE-2025-67855,0.7,6.1,3.1,5.4,3.1,puiterwijk,Analyzed,2026-02-03
CVE-2025-68129,0.7,7.5,3.1,6.8,3.1,github,Analyzed,2025-12-17
CVE-2025-68951,0.7,6.1,3.1,5.4,3.1,github,Analyzed,2025-12-29
CVE-2026-25150,0.7,10.0,3.1,9.3,3.1,github,Analyzed,2026-02-03
CVE-2026-25228,0.7,4.3,3.1,5.0,3.1,github,Analyzed,2026-02-02
CVE-2026-25755,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2026-02-19
CVE-2026-26308,0.7,8.2,3.1,7.5,3.1,github,Analyzed,2026-03-10
CVE-2026-26963,0.7,5.4,3.1,6.1,3.1,github,Analyzed,2026-02-20
CVE-2026-27699,0.7,9.8,3.1,9.1,3.1,github,Analyzed,2026-02-25
CVE-2026-27700,0.7,7.5,3.1,8.2,3.1,github,Analyzed,2026-02-25
CVE-2026-27829,0.7,7.2,3.1,6.5,3.1,github,Analyzed,2026-02-26
CVE-2026-27948,0.7,6.1,3.1,5.4,3.1,github,Analyzed,2026-02-26
CVE-2026-28338,0.7,6.1,3.1,6.8,3.1,github,Analyzed,2026-02-27
CVE-2026-30851,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2026-03-07
CVE-2026-30937,0.7,6.1,3.1,6.8,3.1,github,Analyzed,2026-03-10
CVE-2026-3108,0.7,8.8,3.1,8.1,3.1,mattermost,Analyzed,2026-03-26
CVE-2026-3121,0.7,7.2,3.1,6.5,3.1,redhat,Modified,2026-03-26
CVE-2026-31839,0.7,7.5,3.1,8.2,3.1,github,Analyzed,2026-03-11
CVE-2026-32109,0.7,4.4,3.1,3.7,3.1,github,Analyzed,2026-03-11
CVE-2026-32811,0.7,7.5,3.1,8.2,3.1,github,Analyzed,2026-03-20
CVE-2026-33010,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2026-03-20
CVE-2026-33294,0.7,4.3,3.1,5.0,3.1,github,Analyzed,2026-03-22
CVE-2026-33488,0.7,8.1,3.1,7.4,3.1,github,Analyzed,2026-03-23
CVE-2026-33649,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2026-03-23
CVE-2026-33651,0.7,8.8,3.1,8.1,3.1,github,Analyzed,2026-03-23
CVE-2026-34761,0.7,6.5,3.1,5.8,3.1,github,Analyzed,2026-04-02
CVE-2022-25774,0.6,5.4,3.1,4.8,3.1,mautic,Analyzed,2024-09-18
CVE-2022-25775,0.6,7.2,3.1,6.6,3.1,mautic,Analyzed,2024-09-18
CVE-2023-1521,0.6,7.8,3.1,8.4,3.1,mozilla,Analyzed,2024-11-26
CVE-2023-1907,0.6,7.5,3.1,8.1,3.1,redhat,Analyzed,2025-01-09
CVE-2024-11718,0.6,5.4,3.1,4.8,3.1,wpscan,Analyzed,2025-05-15
CVE-2024-21519,0.6,7.2,3.1,6.6,3.1,snyk,Modified,2024-06-22
CVE-2024-27095,0.6,4.8,3.1,5.4,3.1,github,Modified,2024-07-10
CVE-2024-27137,0.6,5.3,3.1,5.9,3.1,apache,Analyzed,2025-02-04
CVE-2024-32939,0.6,3.7,3.1,4.3,3.1,mattermost,Analyzed,2024-08-22
CVE-2024-35218,0.6,4.8,3.1,4.2,3.1,github,Analyzed,2024-05-21
CVE-2024-39910,0.6,4.8,3.1,5.4,3.1,github,Analyzed,2024-09-16
CVE-2024-39919,0.6,3.1,3.1,3.7,3.1,github,Deferred,2024-07-15
CVE-2024-40625,0.6,4.9,3.1,5.5,3.1,github,Analyzed,2025-06-10
CVE-2024-40648,0.6,5.4,3.1,4.8,3.1,github,Deferred,2024-07-18
CVE-2024-42354,0.6,5.9,3.1,5.3,3.1,github,Analyzed,2024-08-08
CVE-2024-43428,0.6,7.1,3.1,7.7,3.1,puiterwijk,Analyzed,2024-11-07
CVE-2024-43497,0.6,7.8,3.1,8.4,3.1,microsoft,Analyzed,2024-10-08
CVE-2024-45964,0.6,4.8,3.1,5.4,3.1,mitre,Analyzed,2024-10-02
CVE-2024-45965,0.6,5.4,3.1,4.8,3.1,mitre,Analyzed,2024-10-02
CVE-2024-47000,0.6,7.5,3.1,8.1,3.1,github,Analyzed,2024-09-20
CVE-2024-48987,0.6,6.6,3.1,7.2,3.1,mitre,Analyzed,2024-10-11
CVE-2024-49377,0.6,6.1,3.1,5.5,3.1,github,Analyzed,2024-11-05
CVE-2024-53899,0.6,7.8,3.1,8.4,3.1,mitre,Analyzed,2024-11-24
CVE-2024-56140,0.6,6.5,3.1,5.9,3.1,github,Analyzed,2024-12-18
CVE-2024-6535,0.6,5.3,3.1,5.9,3.1,redhat,Modified,2024-07-17
CVE-2024-6783,0.6,4.8,3.1,4.2,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Deferred,2024-07-23
CVE-2024-8184,0.6,6.5,3.1,5.9,3.1,eclipse,Modified,2024-10-14
CVE-2025-0509,0.6,6.8,3.1,7.4,3.1,puiterwijk,Analyzed,2025-02-04
CVE-2025-13324,0.6,3.7,3.1,4.3,3.1,mattermost,Analyzed,2025-12-17
CVE-2025-21171,0.6,7.5,3.1,8.1,3.1,microsoft,Analyzed,2025-01-14
CVE-2025-27715,0.6,2.7,3.1,3.3,3.1,mattermost,Analyzed,2025-03-21
CVE-2025-27936,0.6,5.9,3.1,5.3,3.1,mattermost,Analyzed,2025-04-16
CVE-2025-29891,0.6,4.8,3.1,4.2,3.1,apache,Analyzed,2025-03-12
CVE-2025-30359,0.6,5.9,3.1,5.3,3.1,github,Analyzed,2025-06-03
CVE-2025-37731,0.6,7.4,3.1,6.8,3.1,elastic,Analyzed,2025-12-15
CVE-2025-54499,0.6,3.7,3.1,3.1,3.1,mattermost,Analyzed,2025-10-16
CVE-2025-54586,0.6,6.5,3.1,7.1,3.1,github,Analyzed,2025-07-30
CVE-2025-59941,0.6,6.5,3.1,5.9,3.1,github,Analyzed,2025-09-29
CVE-2025-66626,0.6,7.5,3.1,8.1,3.1,github,Analyzed,2025-12-09
CVE-2025-66627,0.6,7.8,3.1,8.4,3.1,github,Analyzed,2025-12-09
CVE-2025-67737,0.6,3.7,3.1,3.1,3.1,github,Analyzed,2025-12-12
CVE-2025-69257,0.6,6.7,3.1,7.3,3.1,github,Deferred,2025-12-30
CVE-2026-24884,0.6,7.8,3.1,8.4,3.1,github,Analyzed,2026-02-04
CVE-2026-25129,0.6,7.3,3.1,6.7,3.1,github,Analyzed,2026-01-30
CVE-2026-26280,0.6,7.8,3.1,8.4,3.1,github,Analyzed,2026-02-19
CVE-2026-27482,0.6,6.5,3.1,5.9,3.1,github,Analyzed,2026-02-21
CVE-2026-29778,0.6,6.5,3.1,7.1,3.1,github,Analyzed,2026-03-07
CVE-2026-30857,0.6,5.3,3.1,5.9,3.1,github,Analyzed,2026-03-07
CVE-2026-33154,0.6,8.1,3.1,7.5,3.1,github,Analyzed,2026-03-20
CVE-2026-33217,0.6,6.5,3.1,7.1,3.1,github,Analyzed,2026-03-25
CVE-2026-33252,0.6,6.5,3.1,7.1,3.1,github,Analyzed,2026-03-24
CVE-2026-33723,0.6,6.5,3.1,7.1,3.1,github,Analyzed,2026-03-23
CVE-2026-34728,0.6,8.1,3.1,8.7,3.1,github,Analyzed,2026-04-02
CVE-2026-34767,0.6,6.5,3.1,5.9,3.1,github,Analyzed,2026-04-04
CVE-2022-25768,0.5,6.5,3.1,7.0,3.1,mautic,Analyzed,2024-09-18
CVE-2024-10452,0.5,2.7,3.1,2.2,3.1,grafana,Analyzed,2024-10-29
CVE-2024-25621,0.5,7.8,3.1,7.3,3.1,github,Analyzed,2025-11-06
CVE-2024-29028,0.5,5.3,3.1,5.8,3.1,github,Analyzed,2024-04-19
CVE-2024-29030,0.5,5.3,3.1,5.8,3.1,github,Analyzed,2024-04-19
CVE-2024-32877,0.5,4.7,3.1,4.2,3.1,github,Analyzed,2024-05-30
CVE-2024-32965,0.5,8.6,3.1,8.1,3.1,github,Analyzed,2024-11-26
CVE-2024-34346,0.5,9.0,3.1,8.5,3.1,github,Analyzed,2024-05-07
CVE-2024-36287,0.5,3.3,3.1,3.8,3.1,mattermost,Modified,2024-06-14
CVE-2024-41888,0.5,5.3,3.1,4.8,3.1,apache,Modified,2024-08-12
CVE-2024-41890,0.5,5.3,3.1,4.8,3.1,apache,Modified,2024-08-12
CVE-2024-45041,0.5,8.8,3.1,8.3,3.1,github,Analyzed,2024-09-09
CVE-2024-45398,0.5,8.8,3.1,8.3,3.1,github,Analyzed,2024-09-17
CVE-2024-45401,0.5,7.1,3.1,7.6,3.1,github,Analyzed,2024-09-05
CVE-2024-45607,0.5,5.3,3.1,5.8,3.1,github,Analyzed,2024-09-12
CVE-2024-45794,0.5,8.8,3.1,8.3,3.1,github,Analyzed,2024-11-07
CVE-2024-45811,0.5,4.8,3.1,5.3,3.1,github,Deferred,2024-09-17
CVE-2024-47885,0.5,5.4,3.1,5.9,3.1,github,Analyzed,2024-10-14
CVE-2024-53382,0.5,5.4,3.1,4.9,3.1,mitre,Analyzed,2025-03-03
CVE-2024-6104,0.5,5.5,3.1,6.0,3.1,hashicorp,Modified,2024-06-24
CVE-2024-8372,0.5,4.3,3.1,4.8,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Modified,2024-09-09
CVE-2024-8373,0.5,4.3,3.1,4.8,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Modified,2024-09-09
CVE-2024-8975,0.5,7.8,3.1,7.3,3.1,grafana,Analyzed,2024-09-25
CVE-2024-8996,0.5,7.8,3.1,7.3,3.1,grafana,Analyzed,2024-09-25
CVE-2025-11695,0.5,7.5,3.1,8.0,3.1,mongodb,Analyzed,2025-10-13
CVE-2025-23041,0.5,5.3,3.1,5.8,3.1,github,Analyzed,2025-01-14
CVE-2025-24788,0.5,5.5,3.1,5.0,3.1,github,Analyzed,2025-01-29
CVE-2025-27538,0.5,2.7,3.1,2.2,3.1,mattermost,Analyzed,2025-04-16
CVE-2025-27892,0.5,6.8,3.1,7.3,3.1,mitre,Analyzed,2025-04-15
CVE-2025-31947,0.5,5.3,3.1,5.8,3.1,mattermost,Analyzed,2025-05-15
CVE-2025-33253,0.5,7.3,3.1,7.8,3.1,nvidia,Analyzed,2026-02-18
CVE-2025-51586,0.5,3.7,3.1,4.2,3.1,mitre,Analyzed,2025-09-08
CVE-2025-53967,0.5,8.0,3.1,7.5,3.1,mitre,Deferred,2025-10-08
CVE-2025-55074,0.5,3.5,3.1,3.0,3.1,mattermost,Analyzed,2025-11-18
CVE-2025-61687,0.5,8.8,3.1,8.3,3.1,github,Analyzed,2025-10-06
CVE-2025-61780,0.5,5.3,3.1,5.8,3.1,github,Analyzed,2025-10-10
CVE-2025-61784,0.5,8.1,3.1,7.6,3.1,github,Analyzed,2025-10-07
CVE-2025-64708,0.5,5.3,3.1,5.8,3.1,github,Analyzed,2025-11-19
CVE-2025-67644,0.5,7.8,3.1,7.3,3.1,github,Analyzed,2025-12-11
CVE-2025-68665,0.5,9.1,3.1,8.6,3.1,github,Analyzed,2025-12-23
CVE-2025-68945,0.5,5.3,3.1,5.8,3.1,mitre,Analyzed,2025-12-26
CVE-2026-0980,0.5,8.8,3.1,8.3,3.1,redhat,Modified,2026-02-27
CVE-2026-21859,0.5,5.3,3.1,5.8,3.1,github,Analyzed,2026-01-08
CVE-2026-22596,0.5,7.2,3.1,6.7,3.1,github,Analyzed,2026-01-10
CVE-2026-22772,0.5,5.3,3.1,5.8,3.1,github,Analyzed,2026-01-12
CVE-2026-24846,0.5,5.0,3.1,5.5,3.1,github,Analyzed,2026-01-29
CVE-2026-26989,0.5,4.8,3.1,4.3,3.1,github,Analyzed,2026-02-20
CVE-2026-27593,0.5,8.8,3.1,9.3,3.1,github,Analyzed,2026-02-24
CVE-2026-28500,0.5,9.1,3.1,8.6,3.1,github,Analyzed,2026-03-18
CVE-2026-30869,0.5,9.8,3.1,9.3,3.1,github,Analyzed,2026-03-10
CVE-2026-3113,0.5,5.5,3.1,5.0,3.1,mattermost,Analyzed,2026-03-26
CVE-2026-33623,0.5,7.2,3.1,6.7,3.1,github,Analyzed,2026-03-26
CVE-2026-34524,0.5,8.8,3.1,8.3,3.1,github,Analyzed,2026-04-02
CVE-2026-35394,0.5,8.8,3.1,8.3,3.1,github,Analyzed,2026-04-06
CVE-2024-27609,0.4,6.5,3.1,6.1,3.1,mitre,Deferred,2024-04-01
CVE-2024-34696,0.4,4.9,3.1,4.5,3.1,github,Modified,2024-07-01
CVE-2024-36115,0.4,7.1,3.1,7.5,3.1,github,Deferred,2024-06-19
CVE-2024-36120,0.4,7.8,3.1,8.2,3.1,github,Analyzed,2024-05-31
CVE-2024-36400,0.4,9.8,3.1,9.4,3.1,github,Modified,2024-06-04
CVE-2024-41815,0.4,7.0,3.1,7.4,3.1,github,Modified,2024-07-26
CVE-2024-43405,0.4,7.8,3.1,7.4,3.1,github,Analyzed,2024-09-04
CVE-2024-45853,0.4,7.5,3.1,7.1,3.1,6f8de1f0-f67e-45a6-b68f-98777fdb759c,Analyzed,2024-09-12
CVE-2024-45854,0.4,7.5,3.1,7.1,3.1,6f8de1f0-f67e-45a6-b68f-98777fdb759c,Analyzed,2024-09-12
CVE-2024-45855,0.4,7.5,3.1,7.1,3.1,6f8de1f0-f67e-45a6-b68f-98777fdb759c,Analyzed,2024-09-12
CVE-2024-48909,0.4,2.4,3.1,2.0,3.1,github,Analyzed,2024-10-14
CVE-2025-30355,0.4,7.5,3.1,7.1,3.1,github,Analyzed,2025-03-27
CVE-2025-32783,0.4,4.3,3.1,4.7,3.1,github,Analyzed,2025-04-16
CVE-2025-46342,0.4,8.2,3.1,8.6,3.1,github,Analyzed,2025-04-30
CVE-2025-46343,0.4,5.4,3.1,5.0,3.1,github,Analyzed,2025-04-29
CVE-2025-46656,0.4,3.3,3.1,2.9,3.1,mitre,Analyzed,2025-04-26
CVE-2025-48202,0.4,5.3,3.1,4.9,3.1,mitre,Deferred,2025-05-21
CVE-2025-59821,0.4,6.1,3.1,6.5,3.1,github,Analyzed,2025-09-23
CVE-2025-68941,0.4,5.3,3.1,4.9,3.1,mitre,Analyzed,2025-12-26
CVE-2026-1709,0.4,9.8,3.1,9.4,3.1,redhat,Analyzed,2026-02-06
CVE-2026-22031,0.4,8.8,3.1,8.4,3.1,github,Analyzed,2026-01-19
CVE-2026-22545,0.4,3.5,3.1,3.1,3.1,mattermost,Analyzed,2026-03-16
CVE-2026-2456,0.4,5.7,3.1,5.3,3.1,mattermost,Analyzed,2026-03-16
CVE-2026-25576,0.4,5.5,3.1,5.1,3.1,github,Analyzed,2026-02-24
CVE-2026-25797,0.4,5.3,3.1,5.7,3.1,github,Analyzed,2026-02-24
CVE-2026-27487,0.4,8.0,3.1,7.6,3.1,github,Analyzed,2026-02-21
CVE-2026-27656,0.4,6.1,3.1,5.7,3.1,mattermost,Analyzed,2026-03-25
CVE-2026-27799,0.4,4.4,3.1,4.0,3.1,github,Analyzed,2026-02-26
CVE-2026-27838,0.4,3.5,3.1,3.1,3.1,github,Analyzed,2026-02-26
CVE-2026-28367,0.4,9.1,3.1,8.7,3.1,redhat,Analyzed,2026-03-27
CVE-2026-28368,0.4,9.1,3.1,8.7,3.1,redhat,Analyzed,2026-03-27
CVE-2026-28369,0.4,9.1,3.1,8.7,3.1,redhat,Analyzed,2026-03-27
CVE-2026-28415,0.4,4.7,3.1,4.3,3.1,github,Analyzed,2026-02-27
CVE-2026-28416,0.4,8.6,3.1,8.2,3.1,github,Analyzed,2026-02-27
CVE-2026-28690,0.4,6.5,3.1,6.9,3.1,github,Analyzed,2026-03-10
CVE-2026-32103,0.4,7.2,3.1,6.8,3.1,github,Analyzed,2026-03-11
CVE-2026-33536,0.4,4.7,3.1,5.1,3.1,github,Analyzed,2026-03-26
CVE-2026-33945,0.4,9.6,3.1,10.0,3.1,github,Analyzed,2026-03-27
CVE-2026-34585,0.4,8.2,3.1,8.6,3.1,github,Analyzed,2026-03-31
CVE-2026-39397,0.4,9.8,3.1,9.4,3.1,github,Analyzed,2026-04-07
CVE-2022-25770,0.3,7.5,3.1,7.8,3.1,mautic,Analyzed,2024-09-18
CVE-2022-31668,0.3,7.7,3.1,7.4,3.1,vmware,Analyzed,2024-11-14
CVE-2023-49781,0.3,7.6,3.1,7.3,3.1,github,Analyzed,2024-05-14
CVE-2023-50717,0.3,5.4,3.1,5.7,3.1,github,Analyzed,2024-05-14
CVE-2024-10082,0.3,9.0,3.1,8.7,3.1,85b1779b-6ecd-4f52-bcc5-73eac4659dcf,Analyzed,2024-11-06
CVE-2024-27349,0.3,9.1,3.1,8.8,3.1,apache,Analyzed,2024-04-22
CVE-2024-38002,0.3,8.8,3.1,9.1,3.1,liferay,Modified,2024-10-22
CVE-2024-38529,0.3,8.8,3.1,9.1,3.1,github,Analyzed,2024-07-29
CVE-2024-39690,0.3,8.8,3.1,8.5,3.1,github,Modified,2024-08-20
CVE-2024-42487,0.3,4.3,3.1,4.0,3.1,github,Analyzed,2024-08-15
CVE-2024-43044,0.3,8.8,3.1,9.1,3.1,googlegroups,Modified,2024-08-07
CVE-2024-43379,0.3,3.1,3.1,3.4,3.1,github,Analyzed,2024-08-19
CVE-2024-43788,0.3,6.1,3.1,6.4,3.1,github,Modified,2024-08-27
CVE-2024-43796,0.3,4.7,3.1,5.0,3.1,github,Analyzed,2024-09-10
CVE-2024-43799,0.3,4.7,3.1,5.0,3.1,github,Modified,2024-09-10
CVE-2024-43800,0.3,4.7,3.1,5.0,3.1,github,Analyzed,2024-09-10
CVE-2024-47060,0.3,6.5,3.1,6.8,3.1,github,Analyzed,2024-09-20
CVE-2024-47068,0.3,6.1,3.1,6.4,3.1,github,Modified,2024-09-23
CVE-2024-47075,0.3,6.1,3.1,6.4,3.1,github,Analyzed,2024-09-26
CVE-2024-52602,0.3,5.3,3.1,5.0,3.1,github,Analyzed,2025-01-16
CVE-2024-55879,0.3,8.8,3.1,9.1,3.1,github,Analyzed,2024-12-12
CVE-2024-56515,0.3,6.5,3.1,6.8,3.1,github,Analyzed,2025-01-16
CVE-2024-6257,0.3,8.8,3.1,8.5,3.1,hashicorp,Analyzed,2024-06-25
CVE-2025-13780,0.3,8.8,3.1,9.1,3.1,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Analyzed,2025-12-11
CVE-2025-14435,0.3,6.5,3.1,6.8,3.1,mattermost,Analyzed,2026-01-16
CVE-2025-30223,0.3,9.6,3.1,9.3,3.1,github,Analyzed,2025-03-31
CVE-2025-46730,0.3,6.5,3.1,6.8,3.1,github,Analyzed,2025-05-05
CVE-2025-65089,0.3,6.5,3.1,6.8,3.1,github,Analyzed,2025-11-19
CVE-2025-68944,0.3,5.3,3.1,5.0,3.1,mitre,Analyzed,2025-12-26
CVE-2026-25157,0.3,7.5,3.1,7.8,3.1,github,Analyzed,2026-02-04
CVE-2026-28343,0.3,6.1,3.1,6.4,3.1,github,Modified,2026-03-05
CVE-2026-31818,0.3,9.9,3.1,9.6,3.1,github,Analyzed,2026-04-03
CVE-2026-31862,0.3,8.8,3.1,9.1,3.1,github,Analyzed,2026-03-11
CVE-2026-33486,0.3,6.5,3.1,6.8,3.1,github,Analyzed,2026-03-26
CVE-2026-34747,0.3,8.2,3.1,8.5,3.1,github,Analyzed,2026-04-01
CVE-2026-39942,0.3,8.8,3.1,8.5,3.1,github,Analyzed,2026-04-09
CVE-2026-40154,0.3,9.6,3.1,9.3,3.1,github,Analyzed,2026-04-09
CVE-2022-29946,0.2,6.3,3.1,6.5,3.1,mitre,Deferred,2024-07-11
CVE-2023-25574,0.2,9.8,3.1,10.0,3.1,github,Analyzed,2025-02-25
CVE-2023-38693,0.2,9.8,3.1,10.0,3.1,github,Deferred,2025-03-05
CVE-2024-24759,0.2,9.1,3.1,9.3,3.1,github,Analyzed,2024-09-05
CVE-2024-27136,0.2,6.1,3.1,6.3,3.1,apache,Modified,2024-06-24
CVE-2024-34343,0.2,6.1,3.1,6.3,3.1,github,Analyzed,2024-08-05
CVE-2024-36112,0.2,6.5,3.1,6.3,3.1,github,Analyzed,2024-05-28
CVE-2024-38513,0.2,9.8,3.1,10.0,3.1,github,Analyzed,2024-07-01
CVE-2024-41109,0.2,6.5,3.1,6.3,3.1,github,Analyzed,2024-07-30
CVE-2024-41162,0.2,4.3,3.1,4.1,3.1,mattermost,Analyzed,2024-08-01
CVE-2024-41677,0.2,6.1,3.1,6.3,3.1,github,Analyzed,2024-08-06
CVE-2024-41955,0.2,5.4,3.1,5.2,3.1,github,Analyzed,2024-07-31
CVE-2024-42471,0.2,7.5,3.1,7.3,3.1,github,Modified,2024-09-02
CVE-2024-42640,0.2,9.8,3.1,10.0,3.1,mitre.org,Deferred,2024-10-11
CVE-2024-45290,0.2,7.5,3.1,7.7,3.1,github,Analyzed,2024-10-07
CVE-2024-45409,0.2,9.8,3.1,10.0,3.1,github,Modified,2024-09-10
CVE-2024-47066,0.2,8.8,3.1,9.0,3.1,github,Analyzed,2024-09-23
CVE-2024-47882,0.2,6.1,3.1,5.9,3.1,github,Analyzed,2024-10-24
CVE-2024-56731,0.2,9.8,3.1,10.0,3.1,github,Analyzed,2025-06-24
CVE-2024-6534,0.2,4.3,3.1,4.1,3.1,fluidattacks,Modified,2024-08-15
CVE-2025-1756,0.2,7.8,3.1,7.6,3.1,mongodb,Analyzed,2025-02-27
CVE-2025-32093,0.2,4.9,3.1,4.7,3.1,mattermost,Analyzed,2025-04-14
CVE-2025-32444,0.2,9.8,3.1,10.0,3.1,github,Analyzed,2025-04-30
CVE-2025-41115,0.2,9.8,3.1,10.0,3.1,grafana,Analyzed,2025-11-21
CVE-2025-46348,0.2,9.8,3.1,10.0,3.1,github,Analyzed,2025-04-29
CVE-2025-49141,0.2,8.8,3.1,8.6,3.1,github,Analyzed,2025-06-09
CVE-2025-54589,0.2,6.1,3.1,6.3,3.1,github,Analyzed,2025-07-31
CVE-2025-59340,0.2,10.0,3.1,9.8,3.1,github,Analyzed,2025-09-17
CVE-2025-64095,0.2,9.8,3.1,10.0,3.1,github,Analyzed,2025-10-28
